94.154.178.0/24 #AS50183 CENTURY-LTD CenturyNetworks Ltd, MH
156.238.192.0/20 #AS50183 CENTURY-LTD CenturyNetworks Ltd, MH
172.96.38.0/23 #AS50183 CENTURY-LTD CenturyNetworks Ltd, MH
192.198.184.0/23 #AS50183 CENTURY-LTD CenturyNetworks Ltd, MH
193.148.95.0/24 #AS50183 CENTURY-LTD CenturyNetworks Ltd, MH
195.246.194.0/24 #AS50183 CENTURY-LTD CenturyNetworks Ltd, MH
198.13.22.0/23 #AS50183 CENTURY-LTD CenturyNetworks Ltd, MH
199.36.102.0/23 #AS50183 CENTURY-LTD CenturyNetworks Ltd, MH
204.236.0.0/19 #AS201501 ISEC-ASN ISECLAYER INC, MH
185.207.196.0/22 #AS213846 NALMI-AS NALMI LIMITED, MH
45.94.55.0/24 #AS209194 HYPER-DATA-TRANSIT Hyper Data Transit LTD, MH
185.201.244.0/23 #AS204938 APEX-AS APEX NODE LTD, MH
64.86.23.0/24 #AS24439 NTAMAR-AS-AP National Telecommunications Authority, MH
64.86.76.0/24 #AS24439 NTAMAR-AS-AP National Telecommunications Authority, MH
103.202.148.0/23 #AS24439 NTAMAR-AS-AP National Telecommunications Authority, MH
117.103.90.0/23 #AS24439 NTAMAR-AS-AP National Telecommunications Authority, MH
117.103.92.0/22 #AS24439 NTAMAR-AS-AP National Telecommunications Authority, MH
203.78.152.0/22 #AS24439 NTAMAR-AS-AP National Telecommunications Authority, MH
